t,w
2016-01-23 08:11:00,99574.00148497231
2016-01-23 09:11:00,95956.31704958311
2016-01-23 10:11:00,53984.7230089827
2016-01-23 11:11:00,65610.2070512823
2016-01-23 12:11:00,33716.2887873075
2016-01-23 13:11:00,64356.0788124441
2016-01-23 14:11:00,59711.5724354754
2016-01-23 15:11:00,113409.7149727146
2016-01-23 16:11:00,30894.5463427755
2016-01-23 17:11:00,110162.4403005093
2016-01-23 18:11:00,89020.0369549227
2016-01-23 19:11:00,73930.7802610773
2016-01-23 20:11:00,4015.4212340945996
2016-01-23 21:11:00,4720.8345103095
2016-01-23 22:11:00,55145.6600121042
2016-01-23 23:11:00,62778.543063568206
2016-01-24 00:11:00,7664.2827743394
2016-01-24 01:11:00,144863.17371409622
2016-01-24 02:11:00,65222.1012909642
2016-01-24 03:11:00,50636.582156470206
2016-01-24 04:11:00,84660.82286827441
2016-01-24 05:11:00,18142.194497889
2016-01-24 06:11:00,49445.037774468605
2016-01-24 07:11:00,51252.9568149621
2016-01-24 08:11:00,20982.3385783044
2016-01-24 09:11:00,59008.8983020779
2016-01-24 10:11:00,67534.1654591934
2016-01-24 11:11:00,22770.5793696414
2016-01-24 12:11:00,18282.9266642187
2016-01-24 13:11:00,104474.83483344268
2016-01-24 14:11:00,133097.0030996727
2016-01-24 15:11:00,55840.4230039128
2016-01-24 16:11:00,66489.9801507942
2016-01-24 17:11:00,78087.8573293005
2016-01-24 18:11:00,75570.648977835
2016-01-24 19:11:00,196434.426526866
2016-01-24 20:11:00,148509.56991651
2016-01-24 21:11:00,29817.959391729302
2016-01-24 22:11:00,46605.452258725796
2016-01-24 23:11:00,121996.4099244759
2016-01-25 00:11:00,92508.8144548062
2016-01-25 01:11:00,111639.75067517911
2016-01-25 02:11:00,97309.481891391
2016-01-25 03:11:00,19578.939217358402
2016-01-25 04:11:00,1021.8910693266
2016-01-25 05:11:00,12379.6799428236
2016-01-25 06:11:00,27447.2668989651
2016-01-25 07:11:00,84516.32548181129
2016-01-25 08:11:00,35690.7542965017
2016-01-25 09:11:00,167137.13848989632
2016-01-25 10:11:00,19044.475214991602
2016-01-25 11:11:00,49533.959910798
2016-01-25 12:11:00,116729.3201320752
2016-01-25 13:11:00,159725.5606210902
2016-01-25 14:11:00,13956.7497416358
2016-01-25 15:11:00,78021.9018818382
2016-01-25 16:11:00,98809.25846642729
2016-01-25 17:11:00,39149.1806620398
2016-01-25 18:11:00,103599.8061573717
2016-01-25 19:11:00,71094.6939237249
2016-01-25 20:11:00,41084.2360168647
2016-01-25 21:11:00,112373.38730381939
